17 Confessions That Perfectly Sum Up Your Student Debt Struggles,[17]
12 Reasons Some Men Prefer To Stay Single,[12]
How Bougie Are You?,[]
10 Tips To Get The Most Out Of Your Hong Kong Business Trip,[10]
27 Times Starbucks Failed So Hard It Almost Won,[27]
Is Israel Using The Kidnapping Of Three Teens To Dismantle Hamas In The West Bank?,[]
Watch Chris Christie Show Off His Moves With Jimmy Fallon In The Evolution Of Dad Dancing,[]
The Dangers Of Posting Your Photo Online,[]
This Dad’s Pictures With His 3-Year-Old Show Just How Hilarious It Is To Be A Father,[]
What Type Of Donut Are You?,[]
This Mass Exodus Of Hundreds Of Ducks Is Absolutely Insane,[]
One Direction Members Smoke Weed In New Leaked Video,[]
15 Cats Who Probably Live Better Than You,[15]
16 People Who Didn't Quite Succeed,[16]
"Dear Bees, We Love You",[]
36 Reasons Dad Humor Is The Best,[36]
Don’t Expect To See Nasim Pedrad On “SNL” Next Season,[]
Tim Cook Applauds White House’s Decision On Federal Contractor LGBT Executive Order,[]
21 Mistakes You Made In The 2000s That You Don't Regret,[21]
18 Tweets That Prove Bill Clinton Could’ve Had The Hottest Mixtape In 1996,"[18, 1996]"
11 Video Game Problems Imagined In Real Life,[11]
This Woman Dramatically Modified Her Body Shape In Order To Look Like Jessica Rabbit,[]
This Is What Happens When The Public Sees A Woman Abusing A Man,[]
The Definitive Guide To Taking A Catsie,[]
11 Ways To Not Be A Jerk On Your Phone,[11]
20 Of The Absolute Worst Things That Happen When You Go Out,[20]
“Orange Is The New Black” Season 2 Might Have Ended Differently Than You Thought,[2]
San Antonio Is Going As Crazy As You’d Expect For A City That Just Won Its Fifth NBA Championship,[]
24 Delicious Filipino Foods You Need In Your Life,[24]
"19 Ways Your Marketing Department Is Like ""The Real Housewives""",[19]
18 Dogs Just Smiling Up A Storm,[18]
Marion Barry Apparently Has A Sense Of Humor About “Bitch Set Me Up”,[]
10 Ways To Make Your Business Trip To Hong Kong Feel Like A Vacation,[10]
Here’s A Hilarious Look At What Actually Happens Inside All Indian Airplanes,[]
Costa Rica’s President Really Enjoyed Their Game Against Uruguay,[]
Here Are The Most WTF Moments Of The World Cup’s Opening Ceremony,[]
17 Moving Pride Weekend Confessions,[17]
11 Signs You're Confident (But Not Cocky),[11]
11 Affordable Kitchen Utensils That Will Change Your Life,[11]
"Bears Like Gay Oral Sex, According To Important New Scientific Study",[]
12 Ways Soccer Fans Steal The Show,[12]
What Everyday Foods Do You Find Utterly Revolting?,[]
A Runaway Bouncy Castle Blew 50 Feet Into The Air With Three Children Inside,[50]
British Slang As Guessed By An American,[]
17 Of The Absolute Worst Ways To Break Up With Someone,[17]
Britain To Reopen Embassy In Iran Amid Iraq Crisis,[]
"GOP Congressman: Obama Impeachment ""Probably Could"" Pass The House",[]
23 Words That Have A Totally Different Meaning When You’re Drunk,[23]
Here’s A Photo Of Verne Troyer Being Searched By The TSA,[]
16 Unwritten Rules Of The Early 2000s,[16]
How To Tell If You're A Badass,[]
Taylor Swift’s New Best Friend Looks Exactly Like Her,[]
25 Stunning Images Of Women Breastfeeding,[25]
Meet The World’s Biggest Hypocrites About Marriage,[]
10 Tech Trends That Change Everything,[10]
24 Signs You’re Secretly An Old Person,[24]
74 Thoughts Everyone Has When Buying Their First Home,[74]
Why Cristiano Ronaldo Needs To Cut The Shit And Take His Shirt Off Already,[]
50 Of The Most Important Dog GIFs Of All Time,[50]
29 Struggles People Who Grew Up In The Texas Heat Can All Relate To,[29]
The 10 Best Places To Be During The Apocalypse,[10]
29 Celebrities Who Will Actually Make You Feel Good About Your Body,[29]
What Your Favorite Dog Says About Your Love Life,[]
The Solange Knowles–Jay Z Elevator Fight Video Just Broke Twitter,[]
20 Reasons You Should Work Abroad In Australia,[20]
The Great Crayola 64 Quiz Of Impossibility,[64]
23 Fauxhawks We’ve Loved And Sometimes Lost,[23]
Samuel L. Jackson Still Knows His Lines From “Pulp Fiction” And It’s Intense,[]
"Robert Pattinson Is Putting ""Twilight"" Behind Him",[]
Heartwarming Photos Of A Mass Indian Wedding Where 92 Disabled Couples Got Hitched,[92]
27 Things You’ll Only See At Costco,[27]
27 Things That Are So Weird When You Actually Think About Them,[27]
14 Thoughts Everyone Has Had At Their First Job,[14]
Hero Who Stopped Seattle Shooter Has His Wedding Registry And Honeymoon Paid For By Strangers,[]
“Animals Dancing To Salt-N-Pepa’s ‘Push It’” Is The Cutest Tribute To 1986 You’ll See Today,[1986]
18 Things Young People Want Marijuana Lawmakers To Know,[18]
Awesome Day Trips From 11 Major U.S. Cities,[11]
Obama Deploying 275 Troops To Iraq,[275]
This Billboard In Pittsburgh Is Completely Controlled By Internet Strangers,[]
13 Reasons Nothing Is Better Than Playing In The Mud,[13]
You’ve Never Seen Lego Used This Way,[]
10 Pieces Of Dating Advice That Are Also Fishing Superstitions,[10]
Girls In Play: Sexual Exploitation And The World Cup (Prologue),[]
11 Ways To Cool Off Without A Pool,[11]
16 Animated Movies You Totally Forgot Existed,[16]
England Goalkeeper Joe Hart Really Wanted His Ball Back During The Game Against Italy,[]
13 Signs You're Ready To Say Goodbye To Your Used Car,[13]
The One Thing In “Mary Poppins” You Probably Didn’t Notice As A Kid,[]
15 Amazingly ’80s Photos Of Brad Pitt,[15]
13 Manly Life Hacks That Will Impress Your Friends,[13]
12 Ways To Get The Most Out Of Your Wedding Wear,[12]
Peter Dinklage’s Yearbook Photo Is Everything,[]
10 Ways To Turn Your Hong Kong Business Trip Into A Vacation,[10]
What Period In History Do You Actually Belong In?,[]
21 Problems Only People Raised By Doctors Will Understand,[21]
"Massive Twin Tornadoes Rip Through Nebraska, Leaving Towns In Ruins",[]
31 Signs You’re Living With A Stoner,[31]
28 Struggles Only Hijabis Will Understand,[28]
25 Signs You’re Not Really A Baby Person,[25]
25 Things People Who Doodle Know To Be True,[25]
12 Moves To Help You Train For A Mud Run,[12]
"21 Facts You Didn’t Know About ""Pitch Perfect""",[21]
First Official Photos Of The Kimye Wedding,[]
French Footballer Karim Benzema Looks Exactly Like Shia LaBeouf,[]
11 Summer Selfies Ranked By How Often You'll See Them,[11]
This Goal Is The Best Goal Of The World Cup So Far,[]
"Lance Armstrong Got The Most Awkward Card Of All Time While Playing ""Cards Against Humanity""",[]
21 People Who Immediately Learned Their Lesson,[21]
13 Things Everyone Loves About Nashville,[13]
26 Fantasy Sports Problems That All Leagues Can Relate To,[26]
28 Problems Every Type-A Person Will Understand,[28]
These Kittens Jamming Out To “Turn Down For What” Will Make Your Day,[]
Top Ukrainian Diplomat Calls Putin A “Dickhead”,[]
12 Hacks To Make Your Home More Flexible,[12]
21 Things All White Dudes Do,[21]
17 Reasons We Wish Werewolves Were Real,[17]
7 Quick Dinners To Make This Week,[7]
Jude Law’s Son Rafferty Walks The Runway Of The DKNY MEN London Collections Show,[]
18 Stages Of Not Being Able To Grow A Beard,[18]
29 Times Tumblr Raised Serious Questions About “Harry Potter”,[29]
U.S. Captures Benghazi Attack Suspect In Secret Raid,[]
18 Signs You're Really Into Soccer,[18]
What Do The Contents In Your Fridge Say About You?,[]
10 Signs You Have An Introverted Cat,[10]
12 Away Messages You Had And What They Actually Said About You,[12]
"This Is What The Twins Who Played The Baby In ""Three Men And A Baby"" Look Like Now",[]
OITNB’s Jackie Cruz Once Kissed Kourtney Kardashian On Camera,[]
When Will You Really Get Married?,[]
17 People Who Clearly Need To Get Their Eyes Checked,[17]
22 Brits Who Shouldn’t Be Allowed To Leave The Country,[22]
"Hillary Clinton, A Supreme Court Justice, And A Civil Rights Leader Walk Into A Costco",[]
26 Things Every Teenager Experienced While Growing Up,[26]
18 Jobs You Can Actually Do In Australia,[18]
10 Coffee Shops Seattle Should Be Famous For,[10]
15 Ways To Stay Active Without Going To The Gym,[15]
"19 Completely Outrageous Headlines You Could Only Find In ""The Sunday Sport""",[19]
Marijuana Found Hidden In “Stomach Fat” Of 450-Pound Florida Man,[]
12 Beauty DIYs With Under Three Ingredients,[12]
26 Struggles Only Adults Who Still Sleep With Their Teddy Will Understand,[26]
Our 9 Favorite Feature Stories This Week,[9]
38 Questions All Women Have,[38]
Terry Richardson: “I’m Okay With Myself About Everything”,[]
"Boss Accidentally Forwards A Holiday Request To Whole Company, The Internet Reacts Brilliantly",[]
12 Things Dad Taught Us About Being A True Sports Fan,[12]
10 Reasons Why Blondes Are The Best As Told By Puppies,[10]
Which Superhero Should You Hook Up With?,[]
54 Reasons The German World Cup Team Might Actually Be The Hottest World Cup Team,[54]
How Passive-Aggressive Are You?,[]
Pro-Clinton Group Goes International,[]
27 Signs That Won At Signs,[27]
Will Ferrell And Doppelgänger Chad Smith Have Epic Drum-Off On “The Tonight Show”,[]
12 Activities That Will Make You Want To Hit The Gym,[12]
"14 Ways You Know You've Found ""The One""",[14]
The 24 Types Of Text All Dads Send,[24]
25 Words That Have A Totally Different Meaning When You Move To London,[25]
10 Road Trips You Need To Take This Summer,[10]
30 Harry Potter Facts That’ll Make You Want To Reread The Series (Again),[30]
A Quarter Of All Britons Think It’s Not Possible To Be Both Muslim And British,[]
Watch 50 Cent Throw The Worst First Pitch In Baseball,[50]
Everyone Is Obsessed With This Vine Of An 11-Year-Old Getting Hit In The Face With A Basketball,[]
10 Apps Every Baseball Fan Needs,[10]
Coldplay Just Marched A Parade Through The Streets Of Sydney,[]
38 People Who Will Make You Feel Better About Your Life Choices,[38]
12 Awkward Parent Moments Every Adult Has,[12]
The Only 39 Road Trip Songs You’ll Ever Need,[39]
24 Cars That Forgot How To Car,[24]
"43 Incredible Photos Of Earth, As Seen From Space",[43]
26 Jokes You Should Send To Your Dad On Father's Day,[26]
10 Little Things In Life Worth Toasting,[10]
What Ice Cream Flavor Are You?,[]
27 Intensely Embarrassing Sex Stories That Will Make You Feel Better About Your Own Sex Life,[27]
10 Reasons All Cats Are Introverts,[10]
Some Guy Belted Out “The Very Hungry Caterpillar” In An Adelaide Mall,[]
13 Comebacks For The Most Overused Breakup Lines,[13]
10 Signs Your Hair Is Damaged,[10]
Prince George Spotted Walking For The First Time,[]
Kendall Jenner’s Dress Features Her Pelvic Bones At The MuchMusic Awards,[]
9 Nail Artists You Need To Follow On Instagram,[9]
A Florida Man Had To Shoot An Intruder Himself When His 911 Call Went To Voicemail,[911]
29 Creative And Colorful Hair Trends To Try This Summer,[29]
15 People Who Could Have Used A Helping Hand,[15]
Big Boo Is The Butch Lea DeLaria Has Been Waiting To Play Her Whole Life,[]
29 Ways To Eat Strawberries And Rhubarb In Blissful Harmony,[29]
"Finally, A Social Network Where You Can Brag About All The Stuff You’ve Bought",[]
Which Supermarket Are You?,[]
What Animal Should You Actually Be?,[]
If Rihanna’s Tweets Were Motivational Posters,[]
The 19 Most Epic Tweets Ever Tweeted,[19]
"23 Unforgettable Moments From ""My Strange Addiction""",[23]
"Mariah Carey Tries Pawning Off Photo Of Herself From 1997, Forgets The Internet Exists",[]
22 Photos That Prove Florida Is Paradise,[22]
57 Things You Never Knew About Disney Princesses,[57]
These Disney Princesses Reimagined As Different Ethnicities Are Gorgeous,[]
11 Times You Accidentally Got Some Exercise,[11]
U.S. Forces Move Into Iraq As ISIS Insurgents Target Baghdad,[]
14 GIFs That Will Make You Really Want To Wash Your Hands,[14]
13 Summer Food Hacks You've Got To Try,[13]
13 Spectacular Underwater GIFs That Will Leave You In Awe,[13]
The 33 Best Chandler Bing One-Liners,[33]
These Pictures Of Kim And Kanye Simpsonized Will Make You Go WTF,[]
12 Perfect Koozies For 12 Different Kinds Of People,"[12, 12]"
12 Wedding Dress Rules That Are Meant To Be Broken,[12]
33 Genius Hacks Guaranteed To Make A Parent’s Job Easier,[33]
This Is Probably The Worst Place To Build A Nest,[]
This Is The Sound Of Brazil Celebrating A Goal,[]
"This Man’s Moving Confession About His Illness Prompts £13,000 Worth Of Donations In A Single Day",[]
The 35 Most Disturbing Face Swaps Of All Time,[35]
Bill Murray Ended Up In This Couple’s Engagement Photos For Some Reason,[]
The One Thing You Didn’t Notice From Nelly And Kelly Rowland’s “Dilemma” Music Video,[]
25 Craft Beer Names That Deserve A Round Of Applause,[25]
12 Instagram Accounts That Will Give You Wanderlust,[12]
Feds To Lift Ban On Insurance Coverage Of Sex-Reassignment Surgery,[]
23 Reasons Summer Is The Scariest Season,[23]
9 Lady Bloggers We Want To Be Best Friends With,[9]
Mario Balotelli Fills World Cup Sticker Album With Pictures Of Himself,[]
26 Pictures That Prove Hats Make Guys Look Insanely Hot,[26]
Are You A Bad Person?,[]
21 Classic Movies All Teenage Girls Need To See,[21]
20 Incredible Things You Never Knew About Amazon.com,[20]
Tracy Morgan’s Condition Upgraded To Fair After Crash,[]
"35 Ways British Men Can Address Each Other, Defined",[35]
14 Cats Who Look Better With Bangs,[14]
10 Street Food Beer Pairings That Will Go Perfectly With Your Summer,[10]
11 Amazing Things You Can Make From Your Trip To The Beach,[11]
10 Perfect DIY Projects For Your Pup,[10]
27 People Who Have Better Job Titles Than You,[27]
13 Roommate Horror Stories That Will Make You Want To Live Alone Forever,[13]
10 Hilarious Father’s Day Gifts Any “Game Of Thrones” Fan Would Love,[10]
29 Art Snapchats That Will Give You Life,[29]
This Man Got Stupidly Hot After He Spent A Year Growing A Beard,[]
The 25 Absolute Greatest Dad Jokes Of All Time,[25]
15 Definitive Reasons Why We Couldn't Turn Off The TV In The '90s,[15]
What Is Your Personal Theme Song?,[]
14 Underrated Places You'll Really Want To Move To,[14]
What Is Your Spirit Animal?,[]
22 People Who Just Forgot How To People,[22]
26 Kids Who Straight Up Don’t Give A F**k,[26]
Watch This 86-Year-Old Woman Dive Into A Disgusting Dumpster To Prove A Point,[]
14 Cats Who Are Glad They Got Bangs,[14]
50 Completely Unexplainable Stock Photos No One Will Ever Use,[50]
Meet The “ISIS Fanboys” Spreading The Message Of Iraq’s Most Feared Terror Group,[]
Celebrities Read Mean Tweets About Themselves Part 7,[7]
24 Adorably Geeky Wedding Invitations,[24]
13 Reasons Cats Aren't Great Roommates,[13]
12 People Who Took Their Safety Into Their Own Hands,[12]
28 Problems All Coffee Addicts Will Understand,[28]
11 Lessons My Dad Taught Me,[11]
19 Words And Phrases You Need To Bring Back From Your Childhood Right Now,[19]
Here’s How A Fake Feminist Hashtag Like #EndFathersDay Gets Started And Why It’ll Keep Happening,[]
12 Quotes Every Fisherman Understands,[12]
Sydney University Recreated The “Game Of Thrones” Opening Credits And It Was Great,[]
19 Relationship Problems As Told By Stiles Stilinski,[19]
Stephen Hawking Relentlessly Mocks John Oliver In Hilarious Interview,[]
14 Important Things You Need To Do This Summer,[14]
TI And Azealia Banks Are Beefing On Social Media,[]
This Two-Minute Video Of A Cat Just Sitting In A Chair Is Perfect In Every Way,[]
20 Reasons Catsies Are Better Than Selfies,[20]
13 Most Epic Ways To Up Your Grilled Cheese Game,[13]
"A Man Ordered A $54 Sexagintuple Vanilla Bean Mocha Frappuccino, The Most Expensive Starbucks Drink",[]
17 Reasons Why Iggy Azalea Is The Queen Of This Summer,[17]
15 Things You Can Do In Australia That You Can't Do Anywhere Else,[15]
These Twee Dogs On Instagram Are Your New Favorite Indie Band,[]
The 38 Absolute Best Yearbook Quotes From The Class Of 2014,"[38, 2014]"
35 Of The Most Concerning Autocorrect Fails Of All Time,[35]
12 Household Hacks That Are Useful For Everyone,[12]
Hot Or Not Returns To An Overheated Online Dating Market,[]
Landon Donovan Scores The Funniest Commercial Of The World Cup,[]
250 New Emojis To Be Released In July,[250]
Senators Question Obama’s Authority For U.S. Military Strikes In Iraq,[]
22 Awesome Things You Didn’t Know About Your Dog,[22]
How Well Do You Know “Sex And The City”?,[]
The 29 Most American Things That Have Ever Happened,[29]
The Most WTF Celebrity Photoshop Fails Of All Time,[]
More Proof That Japan Really Does Have The Best World Cup Fans,[]
How In Touch Are You With Your Inner Child?,[]
The New York Post’s Report Of Kimye’s Wedding Is Hilariously Grumpy,[]
25 Simple And Elegant Avocado Toasts,[25]
12 Career Milestones That Prove You’re On The Right Track,[12]
28 Problems Every Eldest Sibling Will Understand,[28]
Iraq: A Dream Showcase For The ISIS Brand,[]
Proof That Teachers Have The Toughest Job In The World,[]
25 Words That Have A Totally Different Meaning When You’re A Server,[25]
Outdoor Survival Basics: Expectation Vs. Reality,[]
23 Reasons You Should Spend The Next Year In Australia,[23]
17 Honest City Slogans That Should Actually Exist,[17]
17 Very Special Thrift Store Paintings You Wish You Owned,[17]
26 Common Thrift Store Finds You Can Flip To Make Money,[26]
10 Ways To Make Your Adult Responsibilities More Fun,[10]
25 Husbands Who Must Be Stopped,[25]
"U.S. Supreme Court: You Can't Lie About Your Gun Purchase, No Matter What Your Reason
on thinkprogress.org ›",[]
"Nicole Richie Had Blue Hair For A Day This Weekend
on refinery29.com ›",[]
83 Thoughts Everyone Has When Watching “The Bachelorette”,[83]
How The Tea Partier Who Wants To Replace Eric Cantor Defines ‘Bipartisanship’,[]
This Is What “Arrested Development” Would Look Like If It Was About The Australian Government,[]
10 Reasons Your Cat Needs To Take A Selfie,[10]
22 Things Only A Boss Bitch Will Understand,[22]
Islamist Fighters In Iraq And Syria Keep Tweeting Pictures Of Cats,[]
Whoa! There Was A “Blossom” Cast Reunion,[]
26 Reasons Why Parents Shouldn’t Be Allowed To Have Phones,[26]
21 Times Emma Watson Has Been The Most Flawless Woman Of The Decade,[21]
11 Slightly More Accurate Names For Yoga Poses,[11]
How Stereotypically Irish Are You?,[]
10 Gaming Tournaments That Are Seriously Making It Rain,[10]
25 Puns So Terrible They Should Be Made Illegal,[25]
This Is What Happens When Team U.S.A. Wins A Game In The World Cup,[]
The Blockbuster Bromance That Is Taking Over Hollywood,[]
Why You’ll Never Really Get Over Monica And Chandler,[]
This Forest Ranger Was Granted His Dying Wish To See The Woods One Last Time,[]
21 Reasons Summer Sucks For Anyone With Big Boobs,[21]
The “Best Banner At The World Cup” Isn’t From The World Cup,[]
36 Times Tumblr Proved It Was The Funniest Place On The Internet,[36]
Everyone Finds Thierry Henry Really Arousing And This Is Why,[]
14 Mini Pies That Will Melt Your Heart,[14]
15 Earth-Shattering Hufflepuff Problems,[15]
16 Signs You Were Meant To Be A Teacher,[16]
23 Things That Inevitably Happen When You Start Getting In Shape,[23]
11 Projects That Take Photography To The Next Level,[11]
Who Said It: Tupac Or Shakespeare?,[]
"14 Questions Your Parents Have About Your Job In ""Media""",[14]
14 Reasons You Shouldn’t See “The Fault In Our Stars”,[14]
17 Problems All Naturally Skinny People Will Understand,[17]
China Sentences 3 People To Death For Beijing Attack,[3]
13 Places Where Southerners Don't Want You To Vacation,[13]
23 Signs You’re The Chandler Of Your Friend Group,[23]
Why Humidity Is The Real Enemy,[]
11 Secrets About Game Shows That You Probably Never Knew,[11]
23 Ways To Rock Your Vegan Barbecue,[23]
21 Reasons Rebel Wilson Is A Fantastic Role Model,[21]
25 Of The Most Clever Craft Beer Names In History,[25]
"16 Hilarious Made-Up Facts About ""Harry Potter"" That We Wish Were True",[16]
Activists Are Outing Hundreds Of Twitter Users Believed To Be 4chan Trolls Posing As Feminists,[]
Just A Photo Of Kanye And North West Sleeping,[]
14 GIFs That Will Make You Want To Wash Your Hands,[14]
28 Vines That Will Never Stop Being Funny,[28]
12 Things Our Dads Taught Us About Being A True Fan,[12]
27 Things You Won’t Regret When You’re Older,[27]
20 Catsies That Demand All Your Attention Right Now,[20]
This Is What Disney Characters Would Look Like In The Modern World,[]
13 Ways No Human Should Start A Conversation,[13]
What Should Your Wedding Song Be?,[]
What Your British University Says About You,[]
11 Reasons You Should Smile,[11]
10 Things In Life Always Worth Toasting To,[10]
The Definitive Ranking Of Diet Killers,[]
14 Fruitastic Desserts Just In Time For Summer,[14]
12 Things You Should Never Do On A Business Trip,[12]
